movieId;title;genres;userId;rating;movie_indx
1356;Star Trek: First Contact (1996);Action|Adventure|Sci-Fi|Thriller;190;4.0;171
1358;Sling Blade (1996);Drama;190;4.0;307
1367;101 Dalmatians (1996);Adventure|Children|Comedy;190;3.0;553
1370;Die Hard 2 (1990);Action|Adventure|Thriller;190;4.0;232
1371;Star Trek: The Motion Picture (1979);Adventure|Sci-Fi;190;3.0;472
1372;Star Trek VI: The Undiscovered Country (1991);Action|Mystery|Sci-Fi;190;4.0;417
1373;Star Trek V: The Final Frontier (1989);Action|Sci-Fi;190;3.0;678
1375;Star Trek III: The Search for Spock (1984);Action|Adventure|Sci-Fi;190;4.0;418
1376;Star Trek IV: The Voyage Home (1986);Adventure|Comedy|Sci-Fi;190;4.0;315
1378;Young Guns (1988);Action|Comedy|Western;190;4.0;743
1379;Young Guns II (1990);Action|Western;190;4.0;1542
1380;Grease (1978);Comedy|Musical|Romance;190;4.0;230
1381;Grease 2 (1982);Comedy|Musical|Romance;190;2.0;1327
1385;Under Siege (1992);Action|Drama|Thriller;190;5.0;822
1387;Jaws (1975);Action|Horror;190;5.0;126
1388;Jaws 2 (1978);Horror|Thriller;190;3.0;1118
1393;Jerry Maguire (1996);Drama|Romance;190;5.0;124
1395;Tin Men (1987);Comedy|Drama;190;2.0;1881
1396;Sneakers (1992);Action|Comedy|Crime|Drama|Sci-Fi;190;5.0;343
1407;Scream (1996);Comedy|Horror|Mystery|Thriller;190;5.0;218
1408;Last of the Mohicans, The (1992);Action|Romance|War|Western;190;5.0;342
1411;Hamlet (1996);Crime|Drama|Romance;190;2.0;837
1422;Murder at 1600 (1997);Crime|Drama|Mystery|Thriller;190;4.0;1618
1425;Fierce Creatures (1997);Comedy;190;4.0;1955
1438;Dante's Peak (1997);Action|Thriller;190;5.0;845
1441;Benny & Joon (1993);Comedy|Romance;190;4.0;836
1459;Absolute Power (1997);Mystery|Thriller;190;3.0;1354
1461;Vegas Vacation (National Lampoon's Las Vegas Vacation) (1997);Comedy;190;3.0;1770
1479;Saint, The (1997);Action|Romance|Sci-Fi|Thriller;190;5.0;627
1488;Devil's Own, The (1997);Action|Drama|Thriller;190;5.0;1390
1499;Anaconda (1997);Action|Adventure|Thriller;190;4.0;859
1513;Romy and Michele's High School Reunion (1997);Comedy;190;4.0;590
1515;Volcano (1997);Action|Drama|Thriller;190;4.0;1348
1527;Fifth Element, The (1997);Action|Adventure|Comedy|Sci-Fi;190;4.0;75
1552;Con Air (1997);Action|Adventure|Thriller;190;3.0;282
1556;Speed 2: Cruise Control (1997);Action|Romance|Thriller;190;3.0;943
1569;My Best Friend's Wedding (1997);Comedy|Romance;190;2.0;463
1573;Face/Off (1997);Action|Crime|Drama|Thriller;190;4.0;183
1580;Men in Black (a.k.a. MIB) (1997);Action|Comedy|Sci-Fi;190;5.0;36
1584;Contact (1997);Drama|Sci-Fi;190;3.0;161
1586;G.I. Jane (1997);Action|Drama;190;4.0;749
1589;Cop Land (1997);Action|Crime|Drama|Thriller;190;4.0;995
1590;Event Horizon (1997);Horror|Sci-Fi|Thriller;190;2.0;750
1591;Spawn (1997);Action|Adventure|Sci-Fi|Thriller;190;3.0;956
1594;In the Company of Men (1997);Comedy|Drama;190;2.0;1739
1597;Conspiracy Theory (1997);Drama|Mystery|Romance|Thriller;190;5.0;441
1603;Mimic (1997);Horror|Sci-Fi|Thriller;190;4.0;1520
1608;Air Force One (1997);Action|Thriller;190;4.0;278
1610;Hunt for Red October, The (1990);Action|Adventure|Thriller;190;5.0;138
1611;My Own Private Idaho (1991);Drama|Romance;190;3.0;1749
1614;In & Out (1997);Comedy;190;4.0;1109
1615;Edge, The (1997);Adventure|Drama;190;5.0;1810
1616;Peacemaker, The (1997);Action|Thriller|War;190;4.0;1256
1617;L.A. Confidential (1997);Crime|Film-Noir|Mystery|Thriller;190;5.0;82
1619;Seven Years in Tibet (1997);Adventure|Drama|War;190;5.0;1069
1620;Kiss the Girls (1997);Crime|Drama|Mystery|Thriller;190;4.0;1136
1625;Game, The (1997);Drama|Mystery|Thriller;190;5.0;239
1635;Ice Storm, The (1997);Drama;190;3.0;891
1641;Full Monty, The (1997);Comedy|Drama;190;4.0;244
1644;I Know What You Did Last Summer (1997);Horror|Mystery|Thriller;190;4.0;680
1645;Devil's Advocate, The (1997);Drama|Mystery|Thriller;190;5.0;389
1653;Gattaca (1997);Drama|Sci-Fi|Thriller;190;3.0;182
1663;Stripes (1981);Comedy|War;190;4.0;619
1673;Boogie Nights (1997);Drama;190;4.0;304
1674;Witness (1985);Drama|Romance|Thriller;190;5.0;405
1676;Starship Troopers (1997);Action|Sci-Fi;190;4.0;241
1680;Sliding Doors (1998);Drama|Romance;190;5.0;733
1687;Jackal, The (1997);Action|Thriller;190;5.0;1100
1690;Alien: Resurrection (1997);Action|Horror|Sci-Fi;190;4.0;414
1693;Amistad (1997);Drama|Mystery;190;4.0;1055
1694;Apostle, The (1997);Drama;190;3.0;1538
1704;Good Will Hunting (1997);Drama|Romance;190;5.0;72
1717;Scream 2 (1997);Comedy|Horror|Mystery|Thriller;190;4.0;731
1722;Tomorrow Never Dies (1997);Action|Adventure|Thriller;190;5.0;369
1727;Horse Whisperer, The (1998);Drama|Romance;190;5.0;1924
1747;Wag the Dog (1997);Comedy;190;4.0;426
1748;Dark City (1998);Adventure|Film-Noir|Sci-Fi|Thriller;190;4.0;374
1754;Fallen (1998);Crime|Drama|Fantasy|Thriller;190;4.0;1300
1769;Replacement Killers, The (1998);Action|Crime|Thriller;190;5.0;1672
1772;Blues Brothers 2000 (1998);Action|Comedy|Musical;190;3.0;1629
1777;Wedding Singer, The (1998);Comedy|Romance;190;4.0;310
1779;Sphere (1998);Sci-Fi|Thriller;190;3.0;835
1784;As Good as It Gets (1997);Comedy|Drama|Romance;190;5.0;135
1792;U.S. Marshals (1998);Action|Crime|Thriller;190;5.0;1125
1801;Man in the Iron Mask, The (1998);Action|Adventure|Drama;190;5.0;851
1805;Wild Things (1998);Crime|Drama|Mystery|Thriller;190;4.0;668
1831;Lost in Space (1998);Action|Adventure|Sci-Fi;190;4.0;673
1833;Mercury Rising (1998);Action|Drama|Thriller;190;4.0;1817
1834;Spanish Prisoner, The (1997);Crime|Drama|Mystery|Thriller;190;4.0;1113
1845;Zero Effect (1998);Comedy|Mystery|Thriller;190;4.0;1803
1862;Species II (1998);Horror|Sci-Fi;190;3.0;1992
1873;Misérables, Les (1998);Crime|Drama|Romance|War;190;4.0;1671
1876;Deep Impact (1998);Drama|Sci-Fi|Thriller;190;3.0;380
1885;Opposite of Sex, The (1998);Comedy|Drama|Romance;190;3.0;1146
1892;Perfect Murder, A (1998);Thriller;190;5.0;1185
1894;Six Days Seven Nights (1998);Adventure|Comedy|Romance;190;4.0;1024
1895;Can't Hardly Wait (1998);Comedy|Drama|Romance;190;3.0;1504
1909;X-Files: Fight the Future, The (1998);Action|Crime|Mystery|Sci-Fi|Thriller;190;4.0;388
1911;Dr. Dolittle (1998);Comedy;190;4.0;741
1912;Out of Sight (1998);Comedy|Crime|Drama|Romance|Thriller;190;4.0;632
1914;Smoke Signals (1998);Comedy|Drama;190;2.0;1661
1917;Armageddon (1998);Action|Romance|Sci-Fi|Thriller;190;4.0;141
1918;Lethal Weapon 4 (1998);Action|Comedy|Crime|Thriller;190;4.0;565
1923;There's Something About Mary (1998);Comedy|Romance;190;3.0;97
1944;From Here to Eternity (1953);Drama|Romance|War;190;4.0;1567
1945;On the Waterfront (1954);Crime|Drama;190;4.0;879
1950;In the Heat of the Night (1967);Drama|Mystery;190;4.0;1393
1951;Oliver! (1968);Drama|Musical;190;5.0;1927
1952;Midnight Cowboy (1969);Drama;190;3.0;794
1953;French Connection, The (1971);Action|Crime|Thriller;190;5.0;554
1954;Rocky (1976);Drama;190;3.0;256
1956;Ordinary People (1980);Drama;190;5.0;1143
1957;Chariots of Fire (1981);Drama;190;4.0;745
1958;Terms of Endearment (1983);Comedy|Drama;190;4.0;986
1959;Out of Africa (1985);Drama|Romance;190;4.0;1002
1961;Rain Man (1988);Drama;190;4.0;96
1962;Driving Miss Daisy (1989);Drama;190;4.0;586
1964;Klute (1971);Drama|Mystery;190;4.0;1873
1965;Repo Man (1984);Comedy|Sci-Fi;190;5.0;808
1967;Labyrinth (1986);Adventure|Fantasy|Musical;190;5.0;587
1968;Breakfast Club, The (1985);Comedy|Drama;190;4.0;140
1974;Friday the 13th (1980);Horror|Mystery|Thriller;190;4.0;1280
1982;Halloween (1978);Horror;190;4.0;789
1991;Child's Play (1988);Horror|Thriller;190;2.0;1872
1994;Poltergeist (1982);Horror|Thriller;190;4.0;520
2000;Lethal Weapon (1987);Action|Comedy|Crime|Drama;190;5.0;193
2001;Lethal Weapon 2 (1989);Action|Comedy|Crime|Drama;190;4.0;316
2002;Lethal Weapon 3 (1992);Action|Comedy|Crime|Drama;190;4.0;535
2003;Gremlins (1984);Comedy|Horror;190;4.0;402
2006;Mask of Zorro, The (1998);Action|Comedy|Romance;190;5.0;318
2009;Soylent Green (1973);Drama|Mystery|Sci-Fi|Thriller;190;5.0;1207
2010;Metropolis (1927);Drama|Sci-Fi;190;4.0;915
2011;Back to the Future Part II (1989);Adventure|Comedy|Sci-Fi;190;4.0;169
2012;Back to the Future Part III (1990);Adventure|Comedy|Sci-Fi|Western;190;3.0;163
2013;Poseidon Adventure, The (1972);Action|Adventure|Drama;190;5.0;970
2015;Absent-Minded Professor, The (1961);Children|Comedy|Fantasy;190;4.0;1762
2020;Dangerous Liaisons (1988);Drama|Romance;190;5.0;647
2021;Dune (1984);Adventure|Sci-Fi;190;3.0;518
2022;Last Temptation of Christ, The (1988);Drama;190;4.0;1631
2023;Godfather: Part III, The (1990);Crime|Drama|Mystery|Thriller;190;4.0;454
2028;Saving Private Ryan (1998);Action|Drama|War;190;5.0;35
2034;Black Hole, The (1979);Children|Sci-Fi;190;2.0;1921
2042;D2: The Mighty Ducks (1994);Children|Comedy;190;3.0;1805
2046;Flight of the Navigator (1986);Adventure|Children|Sci-Fi;190;4.0;961
2054;Honey, I Shrunk the Kids (1989);Adventure|Children|Comedy|Fantasy|Sci-Fi;190;3.0;209
2058;Negotiator, The (1998);Action|Crime|Drama|Mystery|Thriller;190;4.0;548
2065;Purple Rose of Cairo, The (1985);Comedy|Drama|Fantasy|Romance;190;3.0;1248
2067;Doctor Zhivago (1965);Drama|Romance|War;190;5.0;874
2072;'burbs, The (1989);Comedy;190;3.0;1473
2076;Blue Velvet (1986);Drama|Mystery|Thriller;190;4.0;532
2078;Jungle Book, The (1967);Animation|Children|Comedy|Musical;190;5.0;547
2080;Lady and the Tramp (1955);Animation|Children|Comedy|Romance;190;5.0;457
2085;101 Dalmatians (One Hundred and One Dalmatians) (1961);Adventure|Animation|Children;190;5.0;641
2100;Splash (1984);Comedy|Fantasy|Romance;190;4.0;373
2105;Tron (1982);Action|Adventure|Sci-Fi;190;5.0;455
2107;Halloween H20: 20 Years Later (Halloween 7: The Revenge of Laurie Strode) (1998);Horror|Thriller;190;3.0;1946
2108;L.A. Story (1991);Comedy|Romance;190;4.0;719
2109;Jerk, The (1979);Comedy;190;4.0;726
2110;Dead Men Don't Wear Plaid (1982);Comedy|Crime|Thriller;190;4.0;1732
2111;Man with Two Brains, The (1983);Comedy;190;4.0;1898
2112;Grand Canyon (1991);Crime|Drama;190;4.0;1683
2114;Outsiders, The (1983);Drama;190;5.0;1439
2115;Indiana Jones and the Temple of Doom (1984);Action|Adventure|Fantasy;190;4.0;139
2116;Lord of the Rings, The (1978);Adventure|Animation|Children|Fantasy;190;2.0;969
2118;Dead Zone, The (1983);Thriller;190;4.0;1415
2123;All Dogs Go to Heaven (1989);Animation|Children|Comedy|Drama|Fantasy;190;3.0;1780
2124;Addams Family, The (1991);Children|Comedy|Fantasy;190;4.0;595
2126;Snake Eyes (1998);Action|Crime|Mystery|Thriller;190;4.0;1093
2130;Atlantic City (1980);Crime|Drama|Romance;190;3.0;1994
2135;Doctor Dolittle (1967);Adventure|Children|Musical;190;3.0;1969
2136;Nutty Professor, The (1963);Comedy|Sci-Fi;190;4.0;1587
2139;Secret of NIMH, The (1982);Adventure|Animation|Children|Drama;190;4.0;1099
2140;Dark Crystal, The (1982);Adventure|Fantasy;190;5.0;620
2143;Legend (1985);Adventure|Fantasy|Romance;190;3.0;1514
2144;Sixteen Candles (1984);Comedy|Romance;190;3.0;572
2145;Pretty in Pink (1986);Comedy|Drama|Romance;190;4.0;696
2150;Gods Must Be Crazy, The (1980);Adventure|Comedy;190;4.0;539
2153;Avengers, The (1998);Action|Adventure;190;3.0;1677
2160;Rosemary's Baby (1968);Drama|Horror|Thriller;190;4.0;654
2161;NeverEnding Story, The (1984);Adventure|Children|Fantasy;190;4.0;452
2167;Blade (1998);Action|Horror|Thriller;190;5.0;390
2174;Beetlejuice (1988);Comedy|Fantasy;190;5.0;159
2183;Man Who Knew Too Much, The (1956);Adventure|Drama|Mystery|Thriller;190;4.0;1877
2188;54 (1998);Drama;190;3.0;1925
2194;Untouchables, The (1987);Action|Crime|Drama;190;5.0;237
2231;Rounders (1998);Drama;190;4.0;742
2232;Cube (1997);Horror|Mystery|Sci-Fi|Thriller;190;3.0;818
2243;Broadcast News (1987);Comedy|Drama|Romance;190;4.0;847
2245;Working Girl (1988);Comedy|Drama|Romance;190;4.0;1081
2248;Say Anything... (1989);Comedy|Drama|Romance;190;4.0;514
2253;Toys (1992);Comedy|Fantasy;190;4.0;1306
2268;Few Good Men, A (1992);Crime|Drama|Thriller;190;5.0;247
2269;Indecent Proposal (1993);Drama|Romance;190;4.0;1521
2273;Rush Hour (1998);Action|Comedy|Crime|Thriller;190;4.0;494
2278;Ronin (1998);Action|Crime|Thriller;190;5.0;462
2279;Urban Legend (1998);Horror|Thriller;190;3.0;1768
2288;Thing, The (1982);Action|Horror|Sci-Fi|Thriller;190;4.0;556
2289;Player, The (1992);Comedy|Crime|Drama;190;3.0;636
2291;Edward Scissorhands (1990);Drama|Fantasy|Romance;190;5.0;137
2294;Antz (1998);Adventure|Animation|Children|Comedy|Fantasy;190;4.0;453
2301;History of the World: Part I (1981);Comedy|Musical;190;4.0;1152
2311;2010: The Year We Make Contact (1984);Sci-Fi;190;4.0;1192
2312;Children of a Lesser God (1986);Drama;190;4.0;1663
2313;Elephant Man, The (1980);Drama;190;4.0;736
2322;Soldier (1998);Action|Sci-Fi|War;190;3.0;1923
2333;Gods and Monsters (1998);Drama;190;3.0;1098
2334;Siege, The (1998);Action|Thriller;190;4.0;1555
2335;Waterboy, The (1998);Comedy;190;2.0;855
2336;Elizabeth (1998);Drama;190;5.0;521
2338;I Still Know What You Did Last Summer (1998);Horror|Mystery|Thriller;190;3.0;1178
2346;Stepford Wives, The (1975);Mystery|Sci-Fi|Thriller;190;4.0;1928
2348;Sid and Nancy (1986);Drama;190;4.0;1819
2352;Big Chill, The (1983);Comedy|Drama;190;4.0;756
2353;Enemy of the State (1998);Action|Thriller;190;5.0;275
2355;Bug's Life, A (1998);Adventure|Animation|Children|Comedy;190;4.0;154
2359;Waking Ned Devine (a.k.a. Waking Ned) (1998);Comedy;190;4.0;760
2363;Godzilla (Gojira) (1954);Drama|Horror|Sci-Fi;190;3.0;1836
2366;King Kong (1933);Action|Adventure|Fantasy|Horror;190;5.0;757
2367;King Kong (1976);Adventure|Fantasy|Romance|Sci-Fi|Thriller;190;4.0;1635
2369;Desperately Seeking Susan (1985);Comedy|Drama|Romance;190;5.0;930
2375;Money Pit, The (1986);Comedy;190;2.0;1290
2378;Police Academy (1984);Comedy|Crime;190;4.0;862
2379;Police Academy 2: Their First Assignment (1985);Comedy|Crime;190;3.0;1423
2381;Police Academy 4: Citizens on Patrol (1987);Comedy|Crime;190;3.0;1664
2383;Police Academy 6: City Under Siege (1989);Comedy|Crime;190;2.0;1939
2391;Simple Plan, A (1998);Crime|Drama|Thriller;190;4.0;770
2393;Star Trek: Insurrection (1998);Action|Drama|Romance|Sci-Fi;190;4.0;608
2394;Prince of Egypt, The (1998);Animation|Musical;190;3.0;792
2395;Rushmore (1998);Comedy|Drama;190;2.0;294
2396;Shakespeare in Love (1998);Comedy|Drama|Romance;190;5.0;98
2401;Pale Rider (1985);Western;190;3.0;1692
2402;Rambo: First Blood Part II (1985);Action|Adventure|Thriller;190;3.0;1038
2404;Rambo III (1988);Action|Adventure|Thriller|War;190;3.0;1339
2405;Jewel of the Nile, The (1985);Action|Adventure|Comedy|Romance;190;3.0;814
2406;Romancing the Stone (1984);Action|Adventure|Comedy|Romance;190;4.0;302
2407;Cocoon (1985);Comedy|Sci-Fi;190;4.0;424
2410;Rocky III (1982);Action|Drama;190;2.0;987
2413;Clue (1985);Comedy|Crime|Mystery|Thriller;190;4.0;1130
2420;Karate Kid, The (1984);Drama;190;4.0;593
2421;Karate Kid, Part II, The (1986);Action|Adventure|Drama;190;3.0;831
2427;Thin Red Line, The (1998);Action|Drama|War;190;3.0;592
2428;Faculty, The (1998);Horror|Sci-Fi;190;3.0;875
2433;Civil Action, A (1998);Drama;190;4.0;1240
2447;Varsity Blues (1999);Comedy|Drama;190;3.0;1596
2450;Howard the Duck (1986);Adventure|Comedy|Sci-Fi;190;3.0;1299
2454;Fly, The (1958);Horror|Mystery|Sci-Fi;190;4.0;1381
2455;Fly, The (1986);Drama|Horror|Sci-Fi|Thriller;190;4.0;451
2463;Ruthless People (1986);Comedy;190;3.0;1407
2468;Jumpin' Jack Flash (1986);Action|Comedy|Romance|Thriller;190;4.0;1566
2469;Peggy Sue Got Married (1986);Comedy|Drama;190;3.0;1317
2470;Crocodile Dundee (1986);Adventure|Comedy;190;4.0;349
2471;Crocodile Dundee II (1988);Action|Adventure|Comedy;190;3.0;958
2474;Color of Money, The (1986);Drama;190;2.0;1456
2485;She's All That (1999);Comedy|Romance;190;3.0;905
2490;Payback (1999);Action|Thriller;190;5.0;594
2501;October Sky (1999);Drama;190;4.0;683
2502;Office Space (1999);Comedy|Crime;190;5.0;157
2505;8MM (1999);Drama|Mystery|Thriller;190;4.0;1205
2513;Pet Sematary (1989);Horror;190;4.0;1427
2517;Christine (1983);Horror;190;3.0;1919
2527;Westworld (1973);Action|Sci-Fi|Thriller|Western;190;5.0;1189
2528;Logan's Run (1976);Action|Adventure|Sci-Fi;190;4.0;992
2529;Planet of the Apes (1968);Action|Drama|Sci-Fi;190;5.0;332
2530;Beneath the Planet of the Apes (1970);Action|Sci-Fi;190;2.0;1801
2539;Analyze This (1999);Comedy;190;4.0;517
2541;Cruel Intentions (1999);Drama;190;5.0;561
2565;King and I, The (1956);Drama|Musical|Romance;190;4.0;1305
2567;EDtv (1999);Comedy;190;2.0;1252
2571;Matrix, The (1999);Action|Sci-Fi|Thriller;190;5.0;8
2581;Never Been Kissed (1999);Comedy|Romance;190;4.0;697
2598;Pushing Tin (1999);Comedy;190;4.0;1253
2599;Election (1999);Comedy;190;2.0;295
2600;eXistenZ (1999);Action|Sci-Fi|Thriller;190;5.0;946
2605;Entrapment (1999);Crime|Thriller;190;5.0;596
2616;Dick Tracy (1990);Action|Crime;190;4.0;833
2617;Mummy, The (1999);Action|Adventure|Comedy|Fantasy|Horror|Thriller;190;5.0;207
2622;William Shakespeare's A Midsummer Night's Dream (1999);Comedy|Fantasy;190;5.0;1335
2628;Star Wars: Episode I - The Phantom Menace (1999);Action|Adventure|Sci-Fi;190;3.0;64
2641;Superman II (1980);Action|Sci-Fi;190;3.0;605
2642;Superman III (1983);Action|Adventure|Sci-Fi;190;3.0;1042
2643;Superman IV: The Quest for Peace (1987);Action|Adventure|Sci-Fi;190;3.0;1431
2644;Dracula (1931);Horror;190;4.0;1987
2657;Rocky Horror Picture Show, The (1975);Comedy|Horror|Musical|Sci-Fi;190;5.0;305
2662;War of the Worlds, The (1953);Action|Drama|Sci-Fi;190;4.0;1041
2664;Invasion of the Body Snatchers (1956);Horror|Sci-Fi|Thriller;190;4.0;1085
2672;Thirteenth Floor, The (1999);Drama|Sci-Fi|Thriller;190;4.0;1250
2683;Austin Powers: The Spy Who Shagged Me (1999);Action|Adventure|Comedy;190;4.0;94
2686;Red Violin, The (Violon rouge, Le) (1998);Drama|Mystery;190;4.0;854
2688;General's Daughter, The (1999);Crime|Drama|Mystery|Thriller;190;5.0;866
2690;Ideal Husband, An (1999);Comedy|Romance;190;4.0;1576
2699;Arachnophobia (1990);Comedy|Horror;190;5.0;293
2700;South Park: Bigger, Longer and Uncut (1999);Animation|Comedy|Musical;190;2.0;198
2701;Wild Wild West (1999);Action|Comedy|Sci-Fi|Western;190;3.0;408
2702;Summer of Sam (1999);Drama;190;3.0;1499
2706;American Pie (1999);Comedy|Romance;190;3.0;118
2707;Arlington Road (1999);Thriller;190;4.0;735
2710;Blair Witch Project, The (1999);Drama|Horror|Thriller;190;1.0;173
2712;Eyes Wide Shut (1999);Drama|Mystery|Thriller;190;1.0;258
2713;Lake Placid (1999);Horror|Thriller;190;4.0;1297
2716;Ghostbusters (a.k.a. Ghost Busters) (1984);Action|Comedy|Sci-Fi;190;5.0;67
2717;Ghostbusters II (1989);Comedy|Fantasy|Sci-Fi;190;3.0;604
2719;Haunting, The (1999);Horror|Thriller;190;5.0;1075
2720;Inspector Gadget (1999);Action|Adventure|Children|Comedy;190;3.0;1270
2722;Deep Blue Sea (1999);Action|Horror|Sci-Fi|Thriller;190;4.0;695
2723;Mystery Men (1999);Action|Comedy|Fantasy;190;3.0;591
2724;Runaway Bride (1999);Comedy|Romance;190;3.0;600
2730;Barry Lyndon (1975);Drama|Romance|War;190;3.0;1783
2734;Mosquito Coast, The (1986);Adventure|Drama|Thriller;190;1.0;1665
2735;Golden Child, The (1986);Action|Adventure|Comedy|Fantasy|Mystery;190;4.0;1264
2739;Color Purple, The (1985);Drama;190;5.0;893
2746;Little Shop of Horrors (1986);Comedy|Horror|Musical;190;4.0;581
2759;Dick (1999);Comedy;190;2.0;1599
2762;Sixth Sense, The (1999);Drama|Horror|Mystery;190;5.0;30
2763;Thomas Crown Affair, The (1999);Action|Mystery;190;5.0;371
2764;Thomas Crown Affair, The (1968);Crime|Drama|Romance|Thriller;190;5.0;1662
2770;Bowfinger (1999);Comedy;190;4.0;478
2791;Airplane! (1980);Comedy;190;5.0;175
2793;American Werewolf in Paris, An (1997);Comedy|Horror|Romance|Thriller;190;3.0;1922
2803;Pelican Brief, The (1993);Crime|Drama|Mystery|Romance|Thriller;190;5.0;1068
2804;Christmas Story, A (1983);Children|Comedy;190;2.0;322
2805;Mickey Blue Eyes (1999);Comedy|Romance;190;2.0;1096
2808;Universal Soldier (1992);Action|Sci-Fi;190;3.0;1212
2819;Three Days of the Condor (3 Days of the Condor) (1975);Drama|Mystery|Romance|Thriller;190;5.0;1395
2826;13th Warrior, The (1999);Action|Adventure|Fantasy;190;5.0;670
2827;Astronaut's Wife, The (1999);Horror|Sci-Fi|Thriller;190;4.0;1571
2840;Stigmata (1999);Drama|Thriller;190;3.0;1021
2841;Stir of Echoes (1999);Horror|Mystery|Thriller;190;3.0;1144
2857;Yellow Submarine (1968);Adventure|Animation|Comedy|Fantasy|Musical;190;3.0;1137
2858;American Beauty (1999);Comedy|Drama;190;5.0;18
2861;For Love of the Game (1999);Comedy|Drama;190;5.0;1856
2863;Hard Day's Night, A (1964);Adventure|Comedy|Musical;190;3.0;1168
2875;Sommersby (1993);Drama|Mystery|Romance;190;4.0;1998
2881;Double Jeopardy (1999);Action|Crime|Drama|Thriller;190;5.0;677
2890;Three Kings (1999);Action|Adventure|Comedy|Drama|War;190;4.0;364
2908;Boys Don't Cry (1999);Drama;190;3.0;629
2912;Limey, The (1999);Crime|Drama|Thriller;190;3.0;1432
2916;Total Recall (1990);Action|Adventure|Sci-Fi|Thriller;190;4.0;146
2917;Body Heat (1981);Crime|Thriller;190;4.0;1281
2918;Ferris Bueller's Day Off (1986);Comedy;190;4.0;116
2921;High Plains Drifter (1973);Western;190;4.0;1737
2926;Hairspray (1988);Comedy|Drama;190;3.0;1444
2942;Flashdance (1983);Drama|Romance;190;4.0;1316
2944;Dirty Dozen, The (1967);Action|Drama|War;190;4.0;707
2946;Help! (1965);Comedy|Musical;190;5.0;1991
2947;Goldfinger (1964);Action|Adventure|Thriller;190;5.0;400
2948;From Russia with Love (1963);Action|Adventure|Thriller;190;4.0;702
2949;Dr. No (1962);Action|Adventure|Thriller;190;4.0;701
2950;Blue Lagoon, The (1980);Adventure|Drama|Romance;190;1.0;1325
2951;Fistful of Dollars, A (Per un pugno di dollari) (1964);Action|Western;190;4.0;763
2959;Fight Club (1999);Action|Crime|Drama|Thriller;190;5.0;29
2968;Time Bandits (1981);Adventure|Comedy|Fantasy|Sci-Fi;190;4.0;550
2971;All That Jazz (1979);Drama|Fantasy|Musical;190;4.0;1884
2976;Bringing Out the Dead (1999);Drama;190;3.0;1337
2985;RoboCop (1987);Action|Crime|Drama|Sci-Fi|Thriller;190;4.0;279
2986;RoboCop 2 (1990);Action|Crime|Sci-Fi|Thriller;190;3.0;1007
2987;Who Framed Roger Rabbit? (1988);Adventure|Animation|Children|Comedy|Crime|Fantasy|Mystery;190;5.0;134
2989;For Your Eyes Only (1981);Action|Adventure|Thriller;190;3.0;1226
2990;Licence to Kill (1989);Action|Adventure|Thriller;190;3.0;1204
2991;Live and Let Die (1973);Action|Adventure|Thriller;190;3.0;1029
2995;House on Haunted Hill (1999);Horror|Thriller;190;3.0;1590
2997;Being John Malkovich (1999);Comedy|Drama|Fantasy;190;3.0;80
3005;Bone Collector, The (1999);Thriller;190;5.0;773
3006;Insider, The (1999);Drama|Thriller;190;3.0;538
3016;Creepshow (1982);Horror;190;5.0;1656
3019;Drugstore Cowboy (1989);Crime|Drama;190;4.0;1288
3020;Falling Down (1993);Action|Drama;190;3.0;791
3022;General, The (1926);Comedy|War;190;4.0;1897
3033;Spaceballs (1987);Comedy|Sci-Fi;190;3.0;387
3035;Mister Roberts (1955);Comedy|Drama|War;190;4.0;1753
3037;Little Big Man (1970);Western;190;5.0;1220
3039;Trading Places (1983);Comedy;190;4.0;503
3053;Messenger: The Story of Joan of Arc, The (1999);Drama|War;190;3.0;1691
3062;Longest Day, The (1962);Action|Drama|War;190;4.0;1638
3068;Verdict, The (1982);Drama|Mystery;190;4.0;1820
3070;Adventures of Buckaroo Banzai Across the 8th Dimension, The (1984);Adventure|Comedy|Sci-Fi;190;5.0;1289
3072;Moonstruck (1987);Comedy|Romance;190;4.0;675
3081;Sleepy Hollow (1999);Fantasy|Horror|Mystery|Romance;190;4.0;312
3082;World Is Not Enough, The (1999);Action|Adventure|Thriller;190;4.0;571
3087;Scrooged (1988);Comedy|Fantasy|Romance;190;4.0;948
3098;Natural, The (1984);Drama;190;5.0;1009
3101;Fatal Attraction (1987);Drama|Thriller;190;3.5;471
3105;Awakenings (1990);Drama|Mystery;190;4.0;747
3107;Backdraft (1991);Action|Drama;190;4.0;643
3108;Fisher King, The (1991);Comedy|Drama|Fantasy|Romance;190;4.0;644
3113;End of Days (1999);Action|Fantasy|Horror|Mystery|Thriller;190;3.0;968
3147;Green Mile, The (1999);Crime|Drama;190;5.0;142
3148;Cider House Rules, The (1999);Drama;190;4.0;732
3155;Anna and the King (1999);Drama|Romance;190;4.0;1411
3156;Bicentennial Man (1999);Drama|Romance|Sci-Fi;190;4.0;1332
3157;Stuart Little (1999);Children|Comedy|Fantasy;190;4.0;1040
3159;Fantasia 2000 (1999);Animation|Children|Musical|IMAX;190;5.0;1211
3160;Magnolia (1999);Drama;190;4.0;377
3168;Easy Rider (1969);Adventure|Drama;190;5.0;942
3174;Man on the Moon (1999);Comedy|Drama;190;2.0;645
3175;Galaxy Quest (1999);Adventure|Comedy|Sci-Fi;190;5.0;290
